Periodo,PIB,inflacion_subyacente,inflacion_no_subyacente,tasa_desocupacion,tasa_participacion,tasa_informalidad_laboral,importaciones_manufactura,exportaciones_manufactura,formacion_bruta_capital_fijo,turismo_interior,prod_laboral_constructoras
2017/01,0.054484716083268867,2.310080996035613,1.4913648513950561,-0.27471993340453954,0.1118622819967268,0.4188633584643065,-0.15274674028943774,-0.11902992391469373,-0.8100155366401866,0.12041264290406313,-0.6389267857772462
2017/02,-0.10495996986585136,0.079146243975524,-1.0992894510576114,-0.6644117562443206,-0.47308898829464485,-0.25433564123850505,0.07529746183692967,0.16256656702939362,-0.1195179466689476,-0.3876831763927962,-0.09096914037542242
2017/03,-0.34288371575384274,-0.5039389753129082,0.334531798098582,0.2084000225758466,0.11877376727358017,0.574519482484478,0.1811652123375819,0.14993267666317459,-0.29282022839270316,-0.6781781535580008,-0.24776320070363675
2017/04,0.3290446461137486,0.028443181428703758,1.4946235360522295,0.174023337453862,-0.029882053107055346,-0.44425289473435015,0.2720565945766198,0.33199772815358347,0.6033348854886239,0.012477251290657547,-0.008230074163568581
2018/01,0.2817447040978087,0.2566069628893949,0.09664781812494085,-0.3181200302788932,0.02857381859472913,0.2980841789036703,0.10869508442668264,0.14259946043196656,-0.31925185781326393,0.7757600865562301,-1.9511532396565865
2018/02,-0.24618945409975126,-0.90956347568747,-1.167721828858248,0.2860268445340004,0.2549195338824958,0.08724178418652512,0.3911008052578146,0.4255601394236277,-0.16651860329078405,0.39796821293210183,-0.045199911537490346
2018/03,-0.008078388557653575,-0.3518297876724478,0.7451260649024012,-0.03876361787787027,0.17752112106941195,-0.362385810750993,0.4778391961399394,0.4766235309368558,-0.18766114990666943,-0.22021010902196578,0.05672567196032014
2018/04,-0.2035756870182618,0.079146243975524,1.2632569253929347,0.9461694858982771,-0.040623949353346636,0.601671252434099,0.5191607162715622,0.5914186382526194,-2.050719769730428,-0.28876922107919545,0.021933554317430205
2019/01,-0.13556177078191162,-0.07296294366493673,-0.796231777940507,-0.08691405833201599,0.5241888472734478,0.07699709248380525,0.21740826464706317,0.25050475966368313,0.411847989414118,-0.037223203114447455,0.08777573969200358
2019/02,-0.2356568742034396,-0.19972060003198708,-1.5685400416905473,-0.18328335002568408,0.10044585302297172,-0.1056705937843788,0.33756824318103534,0.6351098108178539,-0.44113778442271345,-0.0016176339430077616,0.7073883292632986
2019/03,-0.14460471910268835,-0.6053451004065488,-0.3693440878508221,-0.019733738016334608,0.02746544560196968,0.20912300568806358,0.4851651397318727,0.6147130360484295,-0.6826218228678802,0.267861021597201,-1.0503525797311604
2019/04,-0.38610308525434894,-0.30112672512562755,1.2241527095068567,-0.8814074389468757,0.06047961703670004,-0.7395901737894927,0.35803711785287423,0.5875414457010367,-0.4672357590305871,-0.1755852443864307,-1.447693997128544
2020/01,-0.5459185670716112,-0.04761141239152661,-0.2781009174499735,0.39528175666005094,-0.48729701777984735,-0.6824717889779506,0.06523678952310799,0.3016768615916563,-1.9864482461791215,-0.17223477593218578,1.5235015298097563
2020/02,-6.518595674988789,0.079146243975524,-1.535953195118816,5.97489678863178,-6.923189454896661,-3.772982416743168,-0.7950655533806817,-0.7435475728022926,-2.7627716590762983,-7.271994686930525,-0.6269294024869532
2020/03,5.090361072284654,0.10449777524893412,0.24328862769773327,-1.7981216219716532,2.936169657285226,2.8142059270796183,-0.17056557012088813,0.4727074700447728,2.3131995356403463,3.516909043068922,-0.6289583144959967
2020/04,1.3166480472595579,-0.7321027567735994,0.28565152824098455,-1.7288176511913305,0.8576073181181957,1.632375347344096,0.24096932856178693,0.8152187803183573,0.9674629863811404,2.2936775158507756,-0.2559729543531531
2021/01,0.09936923861758994,0.7382860570841866,1.344724041822264,0.8850879355286565,0.6350542347264218,1.5185420487927725,0.2742193131772607,0.3701561587392286,1.3909899865312314,-0.3962272366454123,-0.22110936503397824
2021/02,0.1755611035740934,1.1946136200055684,-0.4703633122231903,-1.3196666799892989,0.9262765441741497,-1.8773343992588218,0.5716728943742067,0.7597667601119913,-1.1760293174594263,1.7466158144901904,-0.27919467290172884
2021/03,-0.4383602592770107,0.9410983072714676,0.06080228689603605,-0.14888868310822737,0.2354512421769711,1.1581387641246919,0.8997928872462981,0.7299689532402909,1.0082947381556573,0.9158285117272573,0.004995128386137853
2021/04,0.25268437035818675,1.6762927142003605,1.0090795221334277,-0.28474654453562626,1.2434970650489516,1.1150095073170652,1.0473295779912923,1.0776791812069015,0.12200390398104259,0.6884493300005624,-0.2648714634809524
2022/01,0.3259507687570195,2.7917600902304045,0.6604002638158988,-0.8690739973332915,-0.8886241027222284,-1.377504140018415,1.0213684900598354,0.9329967724134796,1.6132257371796137,-0.06483090670339414,-0.09569359069510489
2022/02,0.2565302547303104,2.893166215324045,-0.4605872582516708,-0.4345735048520619,0.7772598510982016,0.19892601912384875,1.4570540518148818,1.405917781533771,-0.48313790648494065,0.42313029046189754,-0.559251589894204
2022/03,0.140317227206224,2.766408558956994,0.2041844118116554,-0.5267408357987743,0.10640547000477121,-0.5560896178556989,1.6302095771580567,1.5270500072724629,-0.017390677517610652,0.07771082606185614,-2.029303589923187
2022/04,0.25206822612483276,1.853753433114231,-0.1314601078771809,-0.39339361605682915,0.2165000618522712,-0.21723305068502788,1.4307409266486515,1.5017922711673446,1.6742364364467308,0.07499007901132254,1.3543320837461865
2023/01,0.03077614734350631,2.1326202771217417,-0.2781009174499734,-0.3448440418120604,0.5287265622084488,-0.29360842648442337,1.2820145208103493,1.2614586053441736,0.5450844196365222,0.02188242110157049,1.7763364149618583
2023/02,0.11009959904296757,0.028443181428703758,-1.620678996205318,-0.5510130013506814,-0.5030803526773646,0.8291026157093051,1.66218017923841,1.5794666351660196,1.5258889488385754,-0.27728798400443244,5.385560355274548
2023/03,0.12427393345913582,0.05379471270211388,0.5170181389002794,0.1857877773514461,0.3997593272427106,-1.949650957919455,1.665276069507704,1.5796122654651288,0.5718143328018302,-0.17213796441337845,3.5327799422846646
2023/04,-0.11320071890949343,0.23125543161598475,0.7679368575026133,0.37667121428196904,-0.24154120671626708,-0.16004463964950666,1.5492636590444224,1.632850066837677,-0.1065936155730786,-0.0833767830624717,-0.7148639299920106
2024/01,-0.07201776209357798,0.8396921821778272,-0.06954509939089068,-0.21630426033188768,0.05502591349961078,0.6322721273888968,1.5053425892644077,1.3409792323136562,-0.34986631048471206,0.3292887793725915,-3.042729158523814
2024/02,-0.17953707076669234,-1.0109696007811104,-0.506208843452095,0.10795319526894538,-0.4667447736735984,-0.8475783021552493,2.012902743472922,1.752476505518243,-0.16703984718349488,-0.4583167066239216,-0.6000769510158704
2024/03,0.25493960892293754,-0.453235912766088,0.17811493455427002,-0.06652997466781846,0.17484118038791413,0.7115147784774069,2.106237499374652,1.8570213897972694,-0.14074382570987745,0.09469940571059383,-0.6780399086800992
2024/04,-0.47129667148632476,-0.40253285021926777,0.5952265706724353,-0.1667318044498947,-0.33424555107886217,0.01746402912366748,2.007229216563084,1.9629475279120938,-1.5407865384297095,0.03168312890313769,-0.487046471309889
2025/01,-0.028158152133683823,0.8143406509044164,-0.6300388604246754,0.05177853536515194,-0.1706018904750962,0.6126844825424356,1.6316728384112043,1.5735036875092916,-0.2973203251429801,-0.1404049470052105,-1.177365267434456
2025/02,0.02896130333850951,0.45941921307667527,-0.45732857359449763,0.05761945981239492,0.3039723412870259,0.5843587864237821,2.0221599999053623,2.0784054798487865,-0.5724553721252069,-0.09255383766685081,0.21015693728041918
2025/03,-0.11959739350131,-0.3518297876724478,-0.5746412212527315,0.2985430828483054,-0.2713920466213097,0.2888323846880421,2.445983881950741,2.3277001626282745,-0.6029428225554918,-0.0450471124516306,-0.5654618789273476
